timestamp;pond;ph;do;temp
18/01/26 15.00;Gourami;7.6;5.85;29.42
18/01/26 15.15;Gourami;7.68;5.71;29.22
18/01/26 15.30;Gourami;7.77;5.84;28.97
18/01/26 15.45;Gourami;7.33;5.52;29.09
18/01/26 16.00;Gourami;7.83;5.74;29.07
18/01/26 16.15;Gourami;7.5;5.23;28.43
18/01/26 16.30;Gourami;7.59;5.95;29.44
18/01/26 16.45;Gourami;7.81;5.44;28.83
18/01/26 17.00;Gourami;7.66;4.38;27.62
18/01/26 17.15;Gourami;7.52;4.87;28.16
18/01/26 17.30;Gourami;7.64;5.39;28.86
18/01/26 17.45;Gourami;7.75;4.95;28.01
18/01/26 18.00;Gourami;7.56;4.49;28.27
18/01/26 18.15;Gourami;7.66;4.98;27.83
18/01/26 18.30;Gourami;7.41;4.28;27.48
18/01/26 18.45;Gourami;7.75;4.45;27.87
18/01/26 19.00;Gourami;7.74;5.19;27.9
18/01/26 19.15;Gourami;7.54;5.02;27.82
18/01/26 19.30;Gourami;7.26;4.09;26.89
18/01/26 19.45;Gourami;7.49;4.78;27.41
18/01/26 20.00;Gourami;7.5;4.24;27.45
18/01/26 20.15;Gourami;7.75;4.14;27.23
18/01/26 20.30;Gourami;7.6;4.32;27.47
18/01/26 20.45;Gourami;7.3;3.7;26.84
18/01/26 21.00;Gourami;7.62;4.89;26.68
18/01/26 21.15;Gourami;7.33;3.84;26.73
18/01/26 21.30;Gourami;7.53;4.21;26.79
18/01/26 21.45;Gourami;7.5;3.32;26.43
18/01/26 22.00;Gourami;7.35;3.67;26.54
18/01/26 22.15;Gourami;7.55;3.2;26.5
18/01/26 22.30;Gourami;7.52;4;27.09
18/01/26 22.45;Gourami;7.55;3.77;27.22
18/01/26 23.00;Gourami;7.39;4.58;27.12
18/01/26 23.15;Gourami;7.39;3.71;27.36
18/01/26 23.30;Gourami;7.46;3.78;26.77
18/01/26 23.45;Gourami;7.51;3.82;26.81
19/01/26 00.00;Gourami;7.64;3.58;26.52
19/01/26 00.15;Gourami;7.45;2.96;26.74
19/01/26 00.30;Gourami;7.31;4.11;26.88
19/01/26 00.45;Gourami;7.47;3.7;27.32
19/01/26 01.00;Gourami;7.32;3.41;27.51
19/01/26 01.15;Gourami;7.54;3.74;27.06
19/01/26 01.30;Gourami;7.47;3.28;27.07
19/01/26 01.45;Gourami;7.41;3.45;27.31
19/01/26 02.00;Gourami;7.4;2.76;26.36
19/01/26 02.15;Gourami;7.43;3.17;28
19/01/26 02.30;Gourami;7.25;2.47;26.97
19/01/26 02.45;Gourami;7.23;3.59;27.26
19/01/26 03.00;Gourami;7.26;3.12;27.43
19/01/26 03.15;Gourami;7.23;3.71;27.88
19/01/26 03.30;Gourami;7.42;4.1;27.88
19/01/26 03.45;Gourami;7.6;4.59;28.07
19/01/26 04.00;Gourami;7.35;4.13;27.99
19/01/26 04.15;Gourami;7.5;4.27;28.34
19/01/26 04.30;Gourami;7.46;4.06;28.89
19/01/26 04.45;Gourami;7.76;4.5;28.95
19/01/26 05.00;Gourami;7.47;4.35;28.7
19/01/26 05.15;Gourami;7.65;4.39;28.72
19/01/26 05.30;Gourami;7.48;4.76;28.65
19/01/26 05.45;Gourami;7.55;4.63;29
19/01/26 06.00;Gourami;7.35;4.36;28.65
19/01/26 06.15;Gourami;7.36;4.4;29.01
19/01/26 06.30;Gourami;7.55;4.72;29.19
19/01/26 06.45;Gourami;7.73;4.25;28.07
19/01/26 07.00;Gourami;7.46;4.29;29
19/01/26 07.15;Gourami;7.47;4.77;29.66
19/01/26 07.30;Gourami;7.58;5.07;29.98
19/01/26 07.45;Gourami;7.47;3.67;28.64
19/01/26 08.00;Gourami;7.5;4.92;29.66
19/01/26 08.15;Gourami;7.46;4.47;29.68
19/01/26 08.30;Gourami;7.52;4.48;29.36
19/01/26 08.45;Gourami;7.42;5.16;29.87
19/01/26 09.00;Gourami;7.75;5.63;30.16
19/01/26 09.15;Gourami;7.52;5.84;30.15
19/01/26 09.30;Gourami;7.67;5.83;29.97
19/01/26 09.45;Gourami;7.56;5.35;30.24
19/01/26 10.00;Gourami;7.77;5.37;30.14
19/01/26 10.15;Gourami;7.72;5.65;30.48
19/01/26 10.30;Gourami;7.83;5.77;30.22
19/01/26 10.45;Gourami;7.8;5.6;30.11
19/01/26 11.00;Gourami;7.8;6.34;30.37
19/01/26 11.15;Gourami;7.79;6.08;30.19
19/01/26 11.30;Gourami;7.6;6.08;30.46
19/01/26 11.45;Gourami;7.68;5.89;30.2
19/01/26 12.00;Gourami;7.61;6.12;30.7
19/01/26 12.15;Gourami;7.71;5.95;30.4
19/01/26 12.30;Gourami;7.64;6;29.9
19/01/26 12.45;Gourami;7.83;6.47;30.23
19/01/26 13.00;Gourami;7.64;5.93;30.33
19/01/26 13.15;Gourami;7.66;5.87;30.2
19/01/26 13.30;Gourami;7.53;6.41;30.14
19/01/26 13.45;Gourami;7.83;6.03;30.14
19/01/26 14.00;Gourami;7.63;5.99;30.03
19/01/26 14.15;Gourami;7.69;6.19;29.98
19/01/26 14.30;Gourami;7.64;6.14;29.99
19/01/26 14.45;Gourami;7.56;5.84;29.18
19/01/26 15.00;Gourami;7.71;5.92;29.57
19/01/26 15.15;Gourami;7.62;6.06;28.94
19/01/26 15.30;Gourami;7.83;5.62;29.11
19/01/26 15.45;Gourami;7.57;5.97;28.97
19/01/26 16.00;Gourami;7.69;5.64;28.95
19/01/26 16.15;Gourami;7.63;5.4;28.97
19/01/26 16.30;Gourami;7.79;5.62;28.61
19/01/26 16.45;Gourami;7.93;5.34;28.54
19/01/26 17.00;Gourami;7.53;5.54;28.89
19/01/26 17.15;Gourami;7.73;5.34;28.49
19/01/26 17.30;Gourami;7.61;5.2;28.21
19/01/26 17.45;Gourami;7.79;5.53;27.7
19/01/26 18.00;Gourami;7.6;4.3;27.83
19/01/26 18.15;Gourami;7.4;4.85;27.69
19/01/26 18.30;Gourami;7.51;5.15;28.36
19/01/26 18.45;Gourami;7.7;5.31;28.08
19/01/26 19.00;Gourami;7.49;4.92;27.53
19/01/26 19.15;Gourami;7.66;5.1;27.19
19/01/26 19.30;Gourami;7.56;5.07;27.17
19/01/26 19.45;Gourami;7.51;4.79;27.47
19/01/26 20.00;Gourami;7.63;5.08;27.26
19/01/26 20.15;Gourami;7.61;4.69;27.18
19/01/26 20.30;Gourami;7.69;5.07;27.45
19/01/26 20.45;Gourami;7.58;4.38;27.44
19/01/26 21.00;Gourami;7.56;4.32;27.26
19/01/26 21.15;Gourami;7.52;4.64;27.16
19/01/26 21.30;Gourami;7.59;4.62;26.95
19/01/26 21.45;Gourami;7.53;4.24;27.28
19/01/26 22.00;Gourami;7.57;4.18;27
19/01/26 22.15;Gourami;7.57;3.87;27.02
19/01/26 22.30;Gourami;7.5;4.34;27.54
19/01/26 22.45;Gourami;7.71;4.07;27.11
19/01/26 23.00;Gourami;7.56;3.89;27.11
19/01/26 23.15;Gourami;7.62;3.79;27.02
19/01/26 23.30;Gourami;7.55;3.81;27.46
19/01/26 23.45;Gourami;7.51;3.69;26.79
20/01/26 00.00;Gourami;7.68;3.95;27.05
20/01/26 00.15;Gourami;7.74;3.9;27.17
20/01/26 00.30;Gourami;7.69;3.92;26.98
20/01/26 00.45;Gourami;7.34;3.72;27.4
20/01/26 01.00;Gourami;7.56;3.84;27.18
20/01/26 01.15;Gourami;7.49;4.05;27.43
20/01/26 01.30;Gourami;7.71;3.99;27.18
20/01/26 01.45;Gourami;7.61;3.52;27.01
20/01/26 02.00;Gourami;7.62;3.53;28.23
20/01/26 02.15;Gourami;7.48;3.31;27.47
20/01/26 02.30;Gourami;7.48;3.46;27.59
20/01/26 02.45;Gourami;7.53;4.21;28.22
20/01/26 03.00;Gourami;7.51;4;28.08
20/01/26 03.15;Gourami;7.33;3.87;28.09
20/01/26 03.30;Gourami;7.38;4.47;28.45
20/01/26 03.45;Gourami;7.45;3.63;28.1
20/01/26 04.00;Gourami;7.3;3.96;28.34
20/01/26 04.15;Gourami;7.42;4.11;28.39
20/01/26 04.30;Gourami;7.55;4.34;27.77
20/01/26 04.45;Gourami;7.51;4.5;28.46
20/01/26 05.00;Gourami;7.53;4.3;28.74
20/01/26 05.15;Gourami;7.51;4.27;28.63
20/01/26 05.30;Gourami;7.61;4.72;28.68
20/01/26 05.45;Gourami;7.44;5.32;28.91
20/01/26 06.00;Gourami;7.61;4.89;29.16
20/01/26 06.15;Gourami;7.48;4.92;29.12
20/01/26 06.30;Gourami;7.69;4.75;29.2
20/01/26 06.45;Gourami;7.56;4.88;29.78
20/01/26 07.00;Gourami;7.7;4.65;29.44
20/01/26 07.15;Gourami;7.34;5.22;29.67
20/01/26 07.30;Gourami;7.64;4.88;29.43
20/01/26 07.45;Gourami;7.62;5.26;29.58
20/01/26 08.00;Gourami;7.64;5.28;29.77
20/01/26 08.15;Gourami;7.47;5.65;29.7
20/01/26 08.30;Gourami;7.59;4.52;29.79
20/01/26 08.45;Gourami;7.56;4.76;29.64
20/01/26 09.00;Gourami;7.6;5.03;29.99
20/01/26 09.15;Gourami;7.55;5.12;30.09
20/01/26 09.30;Gourami;7.54;5.75;30.12
20/01/26 09.45;Gourami;7.5;5.67;30.48
20/01/26 10.00;Gourami;7.67;5.7;30.18
20/01/26 10.15;Gourami;7.57;5.89;30.46
20/01/26 10.30;Gourami;7.67;5.78;30.05
20/01/26 10.45;Gourami;7.66;6.02;29.88
20/01/26 11.00;Gourami;7.69;6.06;29.94
20/01/26 11.15;Gourami;7.8;5.89;29.96
20/01/26 11.30;Gourami;7.73;6.06;29.96
20/01/26 11.45;Gourami;7.55;5.93;30.12
20/01/26 12.00;Gourami;7.7;5.74;30.26
20/01/26 12.15;Gourami;7.89;6.15;30.38
20/01/26 12.30;Gourami;7.84;6.36;29.8
20/01/26 12.45;Gourami;7.62;6.42;29.83
20/01/26 13.00;Gourami;7.78;6.21;29.87
20/01/26 13.15;Gourami;7.63;5.44;29.86
20/01/26 13.30;Gourami;7.74;6.13;29.89
20/01/26 13.45;Gourami;7.67;6.21;30.17
20/01/26 14.00;Gourami;7.74;5.83;29.85
20/01/26 14.15;Gourami;7.69;5.81;29.61
20/01/26 14.30;Gourami;7.69;5.98;29.3
20/01/26 14.45;Gourami;7.73;5.62;29.63
20/01/26 15.00;Gourami;7.72;6.29;29.38
20/01/26 15.15;Gourami;7.88;5.96;29.57
20/01/26 15.30;Gourami;7.77;5.66;29.21
20/01/26 15.45;Gourami;7.72;5.41;29.23
20/01/26 16.00;Gourami;7.78;5.82;29.36
20/01/26 16.15;Gourami;7.68;5.6;29.3
20/01/26 16.30;Gourami;7.73;5.71;29.1
20/01/26 16.45;Gourami;7.78;6.04;28.73
20/01/26 17.00;Gourami;7.77;5.68;28.91
20/01/26 17.15;Gourami;7.69;5.82;28.36
20/01/26 17.30;Gourami;7.74;5.32;28.13
20/01/26 17.45;Gourami;7.72;4.98;28.41
20/01/26 18.00;Gourami;7.62;5.23;28.11
20/01/26 18.15;Gourami;7.72;5.3;28.16
20/01/26 18.30;Gourami;7.64;4.84;28.21
20/01/26 18.45;Gourami;7.8;5.29;28.32
20/01/26 19.00;Gourami;7.52;4.61;27.53
20/01/26 19.15;Gourami;7.53;5.01;28.05
20/01/26 19.30;Gourami;7.67;4.69;27.8
20/01/26 19.45;Gourami;7.65;4.6;27.6
20/01/26 20.00;Gourami;7.49;4.8;27.63
20/01/26 20.15;Gourami;7.65;4.28;27.45
20/01/26 20.30;Gourami;7.54;4.23;27.35
20/01/26 20.45;Gourami;7.69;4.33;27.14
20/01/26 21.00;Gourami;7.62;4.66;27.25
20/01/26 21.15;Gourami;7.55;4.23;27.21
20/01/26 21.30;Gourami;7.58;4;27.26
20/01/26 21.45;Gourami;7.45;3.93;27.42
20/01/26 22.00;Gourami;7.61;4;26.8
20/01/26 22.15;Gourami;7.45;3.91;26.73
20/01/26 22.30;Gourami;7.44;4.14;27.22
20/01/26 22.45;Gourami;7.33;3.74;27.17
20/01/26 23.00;Gourami;7.69;4.21;27.02
20/01/26 23.15;Gourami;7.47;4.02;26.77
20/01/26 23.30;Gourami;7.68;3.92;27.16
20/01/26 23.45;Gourami;7.28;3.99;26.91
21/01/26 00.00;Gourami;7.72;3.73;27.44
21/01/26 00.15;Gourami;7.46;3.7;26.91
21/01/26 00.30;Gourami;7.57;4.1;27.42
21/01/26 00.45;Gourami;7.47;4.23;27.7
21/01/26 01.00;Gourami;7.53;3.95;27.41
21/01/26 01.15;Gourami;7.49;4.11;27.53
21/01/26 01.30;Gourami;7.7;4.43;27.93
21/01/26 01.45;Gourami;7.31;3.38;27.94
21/01/26 02.00;Gourami;7.55;4.12;27.69
21/01/26 02.15;Gourami;7.45;3.54;27.99
21/01/26 02.30;Gourami;7.6;4.02;27.55
21/01/26 02.45;Gourami;7.64;4.04;28
21/01/26 03.00;Gourami;7.73;4.27;27.84
21/01/26 03.15;Gourami;7.53;4.06;28.02
21/01/26 03.30;Gourami;7.48;4.28;28.01
21/01/26 03.45;Gourami;7.57;3.76;27.92
21/01/26 04.00;Gourami;7.71;4.13;28.06
21/01/26 04.15;Gourami;7.37;4.23;28.3
21/01/26 04.30;Gourami;7.42;4.44;28.58
21/01/26 04.45;Gourami;7.74;4.24;28.82
21/01/26 05.00;Gourami;7.47;3.97;28.74
21/01/26 05.15;Gourami;7.54;4.59;28.84
21/01/26 05.30;Gourami;7.49;4.5;28.87
21/01/26 05.45;Gourami;7.51;4.64;29.01
21/01/26 06.00;Gourami;7.41;4.77;29.27
21/01/26 06.15;Gourami;7.49;5.14;29.29
21/01/26 06.30;Gourami;7.46;4.37;29.18
21/01/26 06.45;Gourami;7.7;4.41;29.21
21/01/26 07.00;Gourami;7.58;4.96;29.98
21/01/26 07.15;Gourami;7.54;5.46;29.44
21/01/26 07.30;Gourami;7.54;5.44;29.55
21/01/26 07.45;Gourami;7.63;4.87;29.94
21/01/26 08.00;Gourami;7.49;5.02;29.77
21/01/26 08.15;Gourami;7.71;4.63;29.53
21/01/26 08.30;Gourami;7.35;5.31;29.62
21/01/26 08.45;Gourami;7.36;5.59;30.22
21/01/26 09.00;Gourami;7.69;5.78;29.85
21/01/26 09.15;Gourami;7.62;5.08;30.1
21/01/26 09.30;Gourami;7.29;4.83;29.39
21/01/26 09.45;Gourami;7.63;5.57;30.08
21/01/26 10.00;Gourami;7.69;5.54;30.34
21/01/26 10.15;Gourami;7.64;5.84;30.2
21/01/26 10.30;Gourami;7.6;5.58;30.31
21/01/26 10.45;Gourami;7.69;5.34;29.53
21/01/26 11.00;Gourami;7.7;5.6;30
21/01/26 11.15;Gourami;7.79;5.63;30.12
21/01/26 11.30;Gourami;7.76;6.22;30.26
21/01/26 11.45;Gourami;7.62;6.34;30.1
21/01/26 12.00;Gourami;7.51;5.47;29.64
21/01/26 12.15;Gourami;7.56;5.43;29.81
21/01/26 12.30;Gourami;7.45;4.71;29.12
21/01/26 12.45;Gourami;7.67;5.91;30.07
21/01/26 13.00;Gourami;7.73;5.68;29.86
21/01/26 13.15;Gourami;7.71;5.58;29.99
21/01/26 13.30;Gourami;7.49;5.2;29.29
21/01/26 13.45;Gourami;7.53;5.49;29.23
21/01/26 14.00;Gourami;7.73;5.64;29.69
21/01/26 14.15;Gourami;7.65;5.51;29.64
21/01/26 14.30;Gourami;7.55;5.44;29.03
21/01/26 14.45;Gourami;7.75;5.88;29.5
21/01/26 15.00;Gourami;7.67;5.66;29.59
21/01/26 15.15;Gourami;7.99;6.01;29.13
21/01/26 15.30;Gourami;7.64;5.78;29.24
21/01/26 15.45;Gourami;7.79;5.8;29.04
21/01/26 16.00;Gourami;7.96;5.64;29.13
21/01/26 16.15;Gourami;7.96;6.12;29.23
21/01/26 16.30;Gourami;7.64;5.66;28.58
21/01/26 16.45;Gourami;7.81;5.64;28.76
21/01/26 17.00;Gourami;7.59;5.63;28.47
21/01/26 17.15;Gourami;7.67;5.31;28.57
21/01/26 17.30;Gourami;7.71;5.63;28.29
21/01/26 17.45;Gourami;7.85;5.07;28.15
21/01/26 18.00;Gourami;7.77;5.37;28.17
21/01/26 18.15;Gourami;7.48;5.07;27.84
21/01/26 18.30;Gourami;7.96;4.91;28.18
21/01/26 18.45;Gourami;7.5;4.93;27.95
21/01/26 19.00;Gourami;7.67;5.19;27.9
21/01/26 19.15;Gourami;7.51;4.67;27.38
21/01/26 19.30;Gourami;7.56;4.73;27.28
21/01/26 19.45;Gourami;7.6;4.37;27.58
21/01/26 20.00;Gourami;7.61;4.41;27.19
21/01/26 20.15;Gourami;7.63;4.48;27.91
21/01/26 20.30;Gourami;7.54;4.41;27.24
21/01/26 20.45;Gourami;7.61;4.21;27.08
21/01/26 21.00;Gourami;7.44;4.37;26.97
21/01/26 21.15;Gourami;7.58;4.14;27.38
21/01/26 21.30;Gourami;7.42;4.3;27.26
21/01/26 21.45;Gourami;7.33;3.98;27.54
21/01/26 22.00;Gourami;7.63;3.95;26.85
21/01/26 22.15;Gourami;7.33;3.96;26.83
21/01/26 22.30;Gourami;7.56;4.06;26.92
21/01/26 22.45;Gourami;7.46;4.24;26.64
21/01/26 23.00;Gourami;7.55;4.18;27.32
21/01/26 23.15;Gourami;7.52;3.94;27.07
21/01/26 23.30;Gourami;7.57;3.4;26.93
21/01/26 23.45;Gourami;7.61;3.75;26.8
22/01/26 00.00;Gourami;7.31;4.02;27.56
22/01/26 00.15;Gourami;7.48;4.05;26.88
22/01/26 00.30;Gourami;7.43;4.48;27.51
22/01/26 00.45;Gourami;7.63;3.7;27.29
22/01/26 01.00;Gourami;7.54;3.6;27
22/01/26 01.15;Gourami;7.28;3.62;27.62
22/01/26 01.30;Gourami;7.5;3.51;27.41
22/01/26 01.45;Gourami;7.45;3.58;27.7
22/01/26 02.00;Gourami;7.43;3.71;27.74
22/01/26 02.15;Gourami;7.2;3.24;27.61
22/01/26 02.30;Gourami;7.64;3.9;27.81
22/01/26 02.45;Gourami;7.59;3.99;27.62
22/01/26 03.00;Gourami;7.56;3.75;27.69
22/01/26 03.15;Gourami;7.44;4.16;28.1
22/01/26 03.30;Gourami;7.56;4.01;28.11
22/01/26 03.45;Gourami;7.48;4.08;28.05
22/01/26 04.00;Gourami;7.46;4.04;28.04
22/01/26 04.15;Gourami;7.57;3.54;28.52
22/01/26 04.30;Gourami;7.45;4.5;28.27
22/01/26 04.45;Gourami;7.27;4.07;28.76
22/01/26 05.00;Gourami;7.49;4.56;28.41
22/01/26 05.15;Gourami;7.65;4.28;28.79
22/01/26 05.30;Gourami;7.47;4.51;29.28
22/01/26 05.45;Gourami;7.33;4.56;28.99
22/01/26 06.00;Gourami;7.48;4.33;29.19
22/01/26 06.15;Gourami;7.46;4.73;29.51
22/01/26 06.30;Gourami;7.46;4.23;29.17
22/01/26 06.45;Gourami;7.72;5.01;29.73
22/01/26 07.00;Gourami;7.68;4.54;29.71
22/01/26 07.15;Gourami;7.64;5.14;29.25
22/01/26 07.30;Gourami;7.68;5.03;29.76
22/01/26 07.45;Gourami;7.67;5.15;29.84
22/01/26 08.00;Gourami;7.71;5.06;29.83
22/01/26 08.15;Gourami;7.62;5.6;29.66
22/01/26 08.30;Gourami;7.55;5.3;29.95
22/01/26 08.45;Gourami;7.69;5.7;29.85
22/01/26 09.00;Gourami;7.64;5.4;30.05
22/01/26 09.15;Gourami;7.52;5.45;30.01
22/01/26 09.30;Gourami;7.69;5.89;29.79
22/01/26 09.45;Gourami;7.73;5.67;29.95
22/01/26 10.00;Gourami;7.69;5.86;30.25
22/01/26 10.15;Gourami;7.69;5.66;30.49
22/01/26 10.30;Gourami;7.69;5.66;30.47
22/01/26 10.45;Gourami;7.68;5.96;30.44
22/01/26 11.00;Gourami;7.68;5.78;30.14
22/01/26 11.15;Gourami;7.51;6.07;30.19
22/01/26 11.30;Gourami;7.58;5.95;30.5
22/01/26 11.45;Gourami;7.93;6;30.22
22/01/26 12.00;Gourami;7.74;6.34;30.08
22/01/26 12.15;Gourami;7.73;6.23;30.73
22/01/26 12.30;Gourami;7.74;5.77;30.45
22/01/26 12.45;Gourami;7.68;6.03;30.24
22/01/26 13.00;Gourami;7.51;6.13;30.18
22/01/26 13.15;Gourami;7.97;5.88;30.06
22/01/26 13.30;Gourami;7.67;6.18;29.92
22/01/26 13.45;Gourami;7.73;6.33;29.68
22/01/26 14.00;Gourami;7.84;5.67;30.04
22/01/26 14.15;Gourami;7.78;5.81;29.37
22/01/26 14.30;Gourami;7.57;6.09;29.74
22/01/26 14.45;Gourami;7.69;5.98;29.48
22/01/26 15.00;Gourami;7.65;6.06;29.42
22/01/26 15.15;Gourami;7.89;5.98;29.58
22/01/26 15.30;Gourami;7.62;5.84;29.62
22/01/26 15.45;Gourami;7.61;5.77;29.57
22/01/26 16.00;Gourami;7.76;5.68;29.11
22/01/26 16.15;Gourami;7.62;5.31;28.77
22/01/26 16.30;Gourami;7.72;5.34;29.02
22/01/26 16.45;Gourami;7.62;5.68;28.6
22/01/26 17.00;Gourami;7.71;6.02;28.64
22/01/26 17.15;Gourami;7.59;5.35;28.72
22/01/26 17.30;Gourami;7.51;5.33;28.75
22/01/26 17.45;Gourami;7.62;5.57;28.51
22/01/26 18.00;Gourami;7.74;5.18;28.04
22/01/26 18.15;Gourami;7.52;5.02;28.66
22/01/26 18.30;Gourami;7.56;5.13;28.25
22/01/26 18.45;Gourami;7.7;5.12;27.4
22/01/26 19.00;Gourami;7.63;5.05;27.71
22/01/26 19.15;Gourami;7.85;4.83;27.95
22/01/26 19.30;Gourami;7.66;4.94;27.72
22/01/26 19.45;Gourami;7.58;4.52;27.57
22/01/26 20.00;Gourami;7.42;4.58;27.77
22/01/26 20.15;Gourami;7.42;4.52;27.13
22/01/26 20.30;Gourami;7.49;4.29;27.35
22/01/26 20.45;Gourami;7.53;4.61;26.95
22/01/26 21.00;Gourami;7.7;4.26;27.42
22/01/26 21.15;Gourami;7.56;4.04;27.42
22/01/26 21.30;Gourami;7.42;3.92;27.22
22/01/26 21.45;Gourami;7.59;4.31;27.32
22/01/26 22.00;Gourami;7.63;4.36;26.93
22/01/26 22.15;Gourami;7.59;3.59;26.79
22/01/26 22.30;Gourami;7.59;3.91;27.28
22/01/26 22.45;Gourami;7.45;4.2;27.14
22/01/26 23.00;Gourami;7.46;3.47;26.58
22/01/26 23.15;Gourami;7.6;3.55;26.73
22/01/26 23.30;Gourami;7.35;3.39;26.76
22/01/26 23.45;Gourami;7.42;3.43;26.32
23/01/26 00.00;Gourami;7.5;3.95;27.29
23/01/26 00.15;Gourami;7.3;3.24;26.84
23/01/26 00.30;Gourami;7.57;3.6;27.37
23/01/26 00.45;Gourami;7.16;3.18;27.1
23/01/26 01.00;Gourami;7.45;3.46;27.22
23/01/26 01.15;Gourami;7.55;3.51;27.93
23/01/26 01.30;Gourami;7.47;3.88;27.45
23/01/26 01.45;Gourami;7.57;3.82;27.68
23/01/26 02.00;Gourami;7.42;3.5;27.54
23/01/26 02.15;Gourami;7.15;2.1;26.66
23/01/26 02.30;Gourami;7.3;3.74;27.12
23/01/26 02.45;Gourami;7.13;2.25;26.69
23/01/26 03.00;Gourami;7.5;3.59;27.97
23/01/26 03.15;Gourami;7.34;3.48;27.91
23/01/26 03.30;Gourami;7.31;4.39;27.96
23/01/26 03.45;Gourami;7.54;4.9;28.61
23/01/26 04.00;Gourami;7.31;3.13;27.56
23/01/26 04.15;Gourami;7.45;4.04;28.35
23/01/26 04.30;Gourami;7.41;3.52;28.15
23/01/26 04.45;Gourami;7.69;4.21;28.44
23/01/26 05.00;Gourami;7.61;3.86;28.73
23/01/26 05.15;Gourami;7.47;4.31;28.4
23/01/26 05.30;Gourami;7.5;4.31;28.34
23/01/26 05.45;Gourami;7.38;4.22;28.86
23/01/26 06.00;Gourami;7.51;4.2;29.11
23/01/26 06.15;Gourami;7.47;4.73;29.03
23/01/26 06.30;Gourami;7.53;4.76;29.42
23/01/26 06.45;Gourami;7.49;5.02;29.18
23/01/26 07.00;Gourami;7.49;4.89;29.17
23/01/26 07.15;Gourami;7.47;4.82;29.88
23/01/26 07.30;Gourami;7.65;5.16;30.11
23/01/26 07.45;Gourami;7.73;5.25;29.98
23/01/26 08.00;Gourami;7.83;4.96;30.2
23/01/26 08.15;Gourami;7.56;5.37;29.87
23/01/26 08.30;Gourami;7.82;5.29;29.96
23/01/26 08.45;Gourami;7.66;5.71;29.92
23/01/26 09.00;Gourami;7.83;5.82;30.52
23/01/26 09.15;Gourami;7.53;5.59;30.2
23/01/26 09.30;Gourami;7.69;5.72;30.48
23/01/26 09.45;Gourami;7.55;5.41;29.92
23/01/26 10.00;Gourami;7.68;5.3;30.05
23/01/26 10.15;Gourami;7.71;5.84;30.04
23/01/26 10.30;Gourami;7.86;5.73;30.32
23/01/26 10.45;Gourami;7.67;5.48;30.29
23/01/26 11.00;Gourami;7.63;5.59;30.55
23/01/26 11.15;Gourami;7.63;5.65;29.98
23/01/26 11.30;Gourami;7.72;5.78;30.23
23/01/26 11.45;Gourami;7.75;6.31;30.41
23/01/26 12.00;Gourami;7.87;5.87;30.05
23/01/26 12.15;Gourami;7.74;6.16;30.14
23/01/26 12.30;Gourami;7.88;6;30.14
23/01/26 12.45;Gourami;7.75;6.36;30.16
23/01/26 13.00;Gourami;7.88;5.8;29.63
23/01/26 13.15;Gourami;7.86;6.41;29.76
23/01/26 13.30;Gourami;7.67;6.58;30.1
23/01/26 13.45;Gourami;7.42;5.75;29.75
23/01/26 14.00;Gourami;7.67;6.07;29.88
23/01/26 14.15;Gourami;7.53;5.42;28.79
23/01/26 14.30;Gourami;7.82;6.01;29.58
23/01/26 14.45;Gourami;7.67;5.66;29.77
23/01/26 15.00;Gourami;7.67;5.54;29.31
23/01/26 15.15;Gourami;7.96;5.6;29
23/01/26 15.30;Gourami;7.66;5.7;29.33
23/01/26 15.45;Gourami;7.81;5.43;29.11
23/01/26 16.00;Gourami;8.06;5.47;29.3
23/01/26 16.15;Gourami;7.78;5.42;29.06
23/01/26 16.30;Gourami;7.68;5.97;28.82
23/01/26 16.45;Gourami;7.56;5.85;29
23/01/26 17.00;Gourami;7.64;5.04;28.71
23/01/26 17.15;Gourami;7.58;5.48;28.75
23/01/26 17.30;Gourami;7.63;5.04;28.26
23/01/26 17.45;Gourami;7.63;4.96;28.26
23/01/26 18.00;Gourami;7.68;5.12;28.06
23/01/26 18.15;Gourami;7.63;5.37;28.51
23/01/26 18.30;Gourami;7.53;5.17;28
23/01/26 18.45;Gourami;7.69;4.99;27.94
23/01/26 19.00;Gourami;7.89;4.54;28.13
23/01/26 19.15;Gourami;7.49;4.66;27.54
23/01/26 19.30;Gourami;7.62;4.81;27.69
23/01/26 19.45;Gourami;7.64;4.54;27.37
23/01/26 20.00;Gourami;7.78;4.54;27.56
23/01/26 20.15;Gourami;7.45;4.3;27.52
23/01/26 20.30;Gourami;7.77;4.41;27.33
23/01/26 20.45;Gourami;7.43;4.28;27.51
23/01/26 21.00;Gourami;7.78;4.28;27.13
23/01/26 21.15;Gourami;7.42;4.18;27.08
23/01/26 21.30;Gourami;7.66;4.56;27.31
23/01/26 21.45;Gourami;7.54;4.42;27.52
23/01/26 22.00;Gourami;7.62;4.04;27.34
23/01/26 22.15;Gourami;7.48;3.67;26.7
23/01/26 22.30;Gourami;7.44;3.49;26.61
23/01/26 22.45;Gourami;7.29;3.41;26.45
23/01/26 23.00;Gourami;7.31;2.52;25.81
23/01/26 23.15;Gourami;7.48;4.01;27.28
23/01/26 23.30;Gourami;7.4;3.07;26.99
23/01/26 23.45;Gourami;7.48;2.92;26.71
24/01/26 00.00;Gourami;7.27;3.6;26.83
24/01/26 00.15;Gourami;7.35;3.08;26.99
24/01/26 00.30;Gourami;7.31;3.07;26.75
